dossier_id,doc_type,version,text
ocr_like_bdc_00067,bdc,v1,"LOGO Bègue Girard S.A. 97, rue de Jacob, 83107 Sainte Christine BO N D E CO M MAN D E SIRET: 70682207309000 N°: BDC-2026-2579 IBAN: FR7968576157755018588115856 Date s i g n a t u r e: 22/03/2026 Facturer à : Blanchet 60, boulevard Georges Muller, 07526 Saint Adèle-la-Forêt SIRET: 58453954087002 Paiement à 30 jours. IBAN: FR7968576157755018588115856 Merci de votre confiance."
ocr_like_bdc_00068,bdc,v1,"BON DE COMMANDE LOGO Rossi Jourdan S.A.S. N°: BDC-2026-8888 22, avenue de Leconte, 47517 Saint HonoréBourg Date signature: 22/03/2026 SIRET: 74957215688382 IBAN: FR0520356750946964416131253 Facturer à : Lemaître Leclercq S.A.R.L. 68, avenue Henry, 27839 Maillot SIRET: 90173130582217 Paiement à 30 jours. IBAN: FR05203567509469644 16131253 Merci de v0tre confiance."
ocr_like_bdc_00069,bdc,v1,"BON DE COMMANDE LOGO Tanguy Richard SA N°: BDC- 2026- 6328 91, avenue Laetitia Blot, 86320 Denis- sur- Legros Date signature: 22/03/2026 SIRET: 94586021264264 IBAN: FR6466819197843693041634802 Facturer à : Renard 7, boulevard Thibaut Meyer, 20862 Cordier- sur- Jourdan SIRET: 58890161400292 Paiement à 30 jours. IBAN: R6466819197843693041634802 Merci de votre confince."
ocr_like_bdc_00070,bdc,v1,"BON DE COMMANDE LOGO Vallée N°: BDC-2026-9817 77, boulevard Zoé Masson, 57612 Mace Date signature: 22/03/2026 SIRET: 95266199112179 IBAN: FR9940663070684262835537628 Facturer à : Laroche 1, rue Camille Olivier, 62164 Barbe SIRET: 33498515706609 Paiement à 30 jours. IBAN: FR9940663070684262835537628 Merci de votre
confiance."
ocr_like_bdc_00071,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-9269 Olivier Lagarde S.A.S. Date signature: 22/03/2026 5, avenue Poulain, 97274 Rey-la-Forêt SIRET: 84121387285687 IBAN: FR0384943302292898610695879 Facturer à : Ferreira Martin S.A. 279, rue Legros, 35583 Guilbert-les-Bains SIRET: 69845139812466 Paiement à 3o jours. IBAN: FRO3849433022928986 10695879 Merci de votre confiance."
ocr_like_bdc_00072,bdc,v1,"LOGO Vincent ue Legrand, 06968 BarbierBourg BO N D E CO M MAN D E SIRET: 90521628725213 N°: BDC-2026-8725 IBAN: FR3622352559046695815504375 Date signature: 22/03/2026 Facturer à : Vaillant 1, chemin Petit, 59238 Laportenec SIRET: 02384187536938 Paiement à 30 jours. IBAN: FR3622352s590466958 15504375 Merci de v o t r e confiance."
ocr_like_bdc_00073,bdc,v1,"BON DE COMMANDE Los0 N°: BDC- 2026- 1313 Hervé S.A. Date signature: 22/03/2026 93, b o u l e v a r d de Barthelemy, 62442 Sainte Nathalie SIRET: 88521985377821 IBAN: FR4173935207253759498516043 Facturer à : Perrier Sauvage SA rue Astrid Gauthier, 44887 Bonneau SIRET: 35313636327794 Paiement à 30 jours. IBAN: FR4173935207253759498516043 Merci de v o t r e confiance."
ocr_like_bdc_00074,bdc,v1,"LOGO Daniel SARL boulevard Ribeiro, 78874 Lefèvre-sur-Camus B O N D E CO M MAN D E SIRET: 15540221028872 N°: BDC-2026-7311 IBAN: FR8431358397607851236801413 Date signature: 22/03/2026 Facturer à : Delahaye avenue Fleury, 19101 Aubry-sur-Allain SIRET: 20081589007182 Paiement à 30 jours. IBAN: FR8431358397607851236801413 Merci de votre confiance."
ocr_like_bdc_00075,bdc,v1,"BON DE COMMANDE LOGO Sauvage N°: BDC-
2026- 4306 chemin Diane Bazin, 59248 Gimenez-sur- Michel Date signature: 22/03/2026 SIRET: 45979957986290 IBAN: FR122155l814264010621166748 Facturer à : Lefèvre Maréchal SA 8, boulevard
de Mathieu, 02480 Saint Laurent SIRET: 49258657011089 Paiemet à 30 jours. IBAN: FR1221551814264010621166748 Merci de votre confiance."
ocr_like_bdc_00076,bdc,v1,"LOGO Paul Moreau S.A. 788, boulevard de R0y, 16156 Sainte Océane BO N D E CO M MAN D E SIRET: 97674350517209 N°: BDC-2026-21s8 IBAN: FR3811603820088384541582403 Date signature: 22/03/2026 Facturer à : Lévy Carre S.A.S. 90, boulevard Tanguy, 60925 Sainte Patrick-la-Forêt SIRET: 66225680773627 Paiement à 30 jours. IBAN: FR38116038200b8384541582403 Merci de votre confiance."
ocr_like_bdc_00077,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-8045 Mahe Date signature: 22/03/2026 94, rue de Cousin, 53798 Chevalier SIRET: 7787885443746 IBAN: FR6071403260899531119992588 Facturer à : Roy Pages SARL 64, rue de Delattre, 26440 Vidal SIRET. 42595544838781 Paiement à 30 jours. IBAN: FR6071403260899531119992588 Merci de v0tre confiance."
ocr_like_bdc_00078,bdc,v1,"LOGO Muller 45, rue de Lamy, 65723 ChauveauVille BO N D E CO M MAN D E SIRET: 21668475735095 N°: BDC- 2026- 3565 IBAN: FR538691825365044 1952937046 Date signature: 22/03/2026 Facturer à : Gautier De Oliveira S.A. 55, avenue Benjamin Marchand, 12533 Sainte Maryse- sur-Mer SIRET: 7406807866207 Paiement à 30 jours. IBAN: FR538691825365041952937046 Merci de votre confiance."
ocr_like_bdc_00079,bdc,v1,"BON DE COMMANDE (050 N°: BDC-2026-5031 RodriguesSARL Date signature: 22/03/2026 19, boulevard Turpin, 29966 Samsondan SIRET: 06281537914592 IBAN: FR942556919378193s072980142 Facturer à : Chartier 44, rue de Dufour, 82686 Pottier SIRET: 13387036090282 Paiement à 30 jours. IBAN: FR9425569193781935072980142 Merci de votre confiance."
ocr_like_bdc_00080,bdc,v1,"BON DE COMMANDE - 060 N°: BDC- 2026- 5533 Loiseau Date signature: 22/03/2026 92, rue Jean Marie, 82551 Jourdan SIRET: 87204389055866 IBAN: FR737981363072379878856395 Facturer à : Mary 10, chemin de Petitjean, 38316 Saint Corinne- s-Bains SIRET: 81403188703426 Paiement à 30 jours. IBAN: FR7379815363072379878856395 Merci de votre confiance."
ocr_like_bdc_00081,bdc,v1,"BON
DE COMANDE LOGO Dumas N°: BDC-2026-7077 957, boulevard Marc Lombard, 29793 Diallo Date signature: 22/03/2026 SIRET: 88747463313899 IBAN: FR2311849628619452565492926Faturer à : Bernier Barbier et Fils 61, chemin Philippine Charpentier, 93666 Pons SIRET: 35271012033278
Paiement à 30 jours. IBAN: FR2311849628619452565492926 Merci de votre confiance."
ocr_like_bdc_00082,bdc,v1,"BON DE COMMANDE 060 N°: BDC- 2026-9336 Jacquet SA Date signature: 22/03/2026 3, boulevard Margaret Evrard, 49657 Clercnec SIRET: 50747716013404 IBAN: FR9330250687325148275784904 Facturer à : Colas 38, chemin Jacques Martel, 35816 Saint Augustindan SIRET: 69444604008110 Paiement à 30 jours. IBAN: FR933025068732514827578404 Merci de votre confiance."
ocr_like_bdc_00083,bdc,v1,"LOGO Olivier 83, rue Marcelle Garnier, 73671 Saint Claude BO N D E CO M MAN D E SIRET: 89580009045567 N°: BDC- 2026-1551 IBAN: FR1s63871628547053898819726 Date signature: 22/03/2026 Facturer à : Wagner Barthelemy et Fils ; 977, chemin Zachrie Delma, 73568 Saint Eléonorenec SIRET: 15052217416370 Paiement à 30 jours. IBAN: FR1563871628547053898819726 Merci de votre confiance."
ocr_like_bdc_00084,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-5325 Lebon Date signature: 22/03/2026 39, boulevard de Brun, 97283 Delahayedan SIRET: 51572648364417 IBAN: FR4843124585496089886671267 Facturer à : Arnaud Paul SARL 15, rue Tanguy, 45235 Voisin SIRET: 21383318760901 Paiement à 3o jours. IBAN: FR484312458549608988667 1267 Merci de votre confiance."
ocr_like_bdc_00085,bdc,v1,"BON DE COMMANDE - 060 N°: BDC- 2026- 4137 Vasseur Date signature: 22/03/2026 re de Jacques, 28501 Lecomte SIRET: 33336485566490 IBAN: FR2727975619767195338764589 Facturer à : Lejeune 46, avenue Augute Hebert, 25143 Laporte SIRET: 99306376653352 Paiement à 30 jours. IBAN: FR2727975619767195338764589 Merci de votre confiance."
ocr_like_bdc_00086,bdc,v1,"LOGO Late Rouen SA BN DE COMMANDE 206, avenue Maillet, 84801 Lemaire- la- Forêt SIRET: 43348010900125 N°: BDC- 2026- 5520 IBAN: FR2070224744070157653451798 Date signature: 
22/03/206 Facturer à : Michaud SARL 8, rue Paris, 02196 OlivierVille SIRET: 00642538747432 Paiement à 30 jours. IBAN: FR2070224744070157653451798 Merci de votre confiance."
ocr_like_bdc_00087,bdc,v1,"BON DE COMMANDE -060 N°: BDC- 2026- 7243Perrier SA Date s i g n a t u r e: 22/03/2026 1, chemin Maurice, 73388 Dumontnec SIRET: 93839653276227 IBAN: FR7490425024792518332427457 Facturer à : Lamy S.A. 87, avenue Constance Chevalier, 25282 Daniel-sur-Dumas SIRET: 73569534527595 Paiement à 30 jours. IBAN: FR7490425024792518332427457 Merci de votre c o n f i a n c e."
ocr_like_bdc_00088,bdc,v1,"LOGO Laurent Collet et Fils 95, b o u l e v a r d Alexandre, 65815 Colas B O N D E CO M MAN D E SIRET: 68539848782702 N°: BDC- 2026-6279 IBAN: FR3453514693027740637982017 Date signature: 22/03/2026 Facturer à : Monnier chemin Boucher, 08198 Saint Catherine SIRET: 36151957324156 Paiement à 30 jours. IBAN: FR3453514693027740637982017 Merci de votre confiance."
ocr_like_bdc_00089,bdc,v1,"BON DE COMMANDE LOGO Courtois S.A.S. N°: BDC-2026-0744 boulevard Jeannine Nicolas, 24514 Tanguy-sur-Hervé Date signature: 22/03/2026 SIRET: 81256286535965 IBAN: FR8483104314037183961488912 Facturer à
: Jean Wagner S.A. 60, avenue Bertrand Humbert, 2708 Germain SIRET: 78051464029182 Paiement à 30 jours. IBAN: FR8483104314037183961488912 Merci de
votre confiance."
ocr_like_bdc_00090,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-9068 Masse Date signature: 07/03/2026 rue de Hamon, 58315 Chrétien SIRET: 64235072545220 IBAN: FR8/7183l4970947522952914456 Facturer à : Boulay 693, rue Maggie Court0is, 66838 Imbert SIRET: 83843930896588 Paiement à 30 jours. IBAN: FR8718314970947522952914456 Merci de votre confiance."
ocr_like_bdc_00091,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-9084 Antoine Date signature: 07/03/2026 10, rue de Henry, 89956
PotierBourg SIRET: 03035863763621 IBAN: FR9631987609662150627548800 Facturer à : Le Roux 78, chemin de Joseph, 02423 LedouxBourg SIRET: 40756066808160 Paiement à 30 jours. IBAN: FR9631987609662150627548800 Merci de votre confiance."
ocr_like_bdc_00092,bdc,v1,"BON DE COMMANDE LOGO Blanchet N°: BDC-2026-3198 chemin de Cordier, 20455 Dupréboeuf Date signature: 22/03/2026 SIRET: 56142963202589 IBAN: FR5578935109929996945993256 Facturer à : Coulon S.A.S. rue de Caron, 03446 Lopes-sur-Lefebvr SIRET: 20680436211813 Paiement à 30 jours. IBAN: FR557893510992996945993256 Merci de votre confiance."
ocr_like_bdc_00093,bdc,v1,"BON DE COMMANDE -060 
N°: BDC-2026-6728 Navarro Cousin et Fils Date signature: 22/03/2026 97, rue de Chevallier, 65124 Bertin SIRET: 11797525235469 IBAN: FR1729799315251708069060185 Facturer à : Rodriguez 17, rue de Perrier, 25670 Saint JosephBourg SIRET: 52249906343860 Paiement à 30 jours. IBAN: FR1729799315251708069060185 Merci de votre confiance."
ocr_like_bdc_00094,bdc,v1,"LOGO Lemaire S.A. 59, boulevard de Carlier, 23401 Sainte Sophie- la- Forêt BO N D E CO M MAN D E SIRET: 53449490956781 N°: BDC-2026- 9295 IBAN: FR3635527319655781396359725 Date signature: 22/03/2026 Facturer à : Ferrand SARL rue Legendre, 04642 Hernandez- sur-Bourgeois SIRET: 1521922595015 Paiement à 30 jours. IBAN: FR3635527319655781396359725 Merci de votre confiance."
ocr_like_bdc_00095,bdc,v1,"BON DE COMMANDE LOGO Hubert N°: BDC-2026-8027 911, rue de Boulanger, 64851 Lebon Date signature: 22/03/2026 SIRET: 19949210078564 IBAN: FR0967428304396190674205059 Facturer à : Marchal 84, rue Laure Vallet, 25877 Merle-sur-Normand SIRET: 03124222387135 Paiement à 30 jours. IBAN: FR0967428304396190674205059 Merci de votre confiance."
ocr_like_bdc_00096,bdc,v1,"BON DE COMMANDE Los0 N°: BDC-2026-1313 Hervé S.A. Date signature: 22/03/2026 93, boulevard de Barthelemy, 62442 Sainte Nathalie SIRET: 88521985377821 IBAN: FR4173935207253759498516043 Facturer à : Perrier Sauvage SA rue A5trid Gauthier, 44887 Bonneau SIRET: 35313636327794 Paiement à 30 jours. IBAN: FR4173935207253759498516043 Merci de votre confiance."
ocr_like_bdc_00097,bdc,v1,"LOGO Didier Gomez SARL 9, boulevard Manon Bousquet 12598 Saint Julienec BO N D E CO M MAN D E SIRET: 06279843243318 N°: BDC-2026-9918 IBAN: FR5042689562873983475872304 Date signature: 22/03/2026 Facturer à : Germain Nicolas SA 475, rue de Leclercq, 78865 Vallée SIRET: 8052518b932595 Paiement à 30 jours. IBAN: FRs042689562873983475872304 Merci de votre confiance."
ocr_like_bdc_00098,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-3708 Masse Bazin SARL Date sinature: 22/03/2026 4, rue de Marion, 28589 Besson SIRET: 21593319876288 IBAN: FRl25384511366359926991490 Facturer à : Charrier Gosselin et Fils 99, rue Jacqueline Bouvier, 74305 Saint Margot-les-Bains SIRET: 67253099576006 Paiement à 30 jours. IBAN: FR1253584511366359926991490 Merci de votre confiance."
ocr_like_bdc_00099,bdc,v1,"LOGO Lebon Lesage S.A.R.L. 6, rue de Huet, 77690 RossiBourg BO N D E CO M MAN D E SIRET: 01697517442829 N°: BDC-2026-3204 IBAN: FR3139491482985440853284832 Date signature: 22/03/2026 Facturer à : Noël 95, rue Devaux, 77395 Boutin-la-Forêt SIRET: 47009863213211 Paiement à 30 jours. IBAN: FR3139491482985440853284832 Merci de votre confiance."
ocr_like_bdc_00100,bdc,v1,"BON DE COMMANDE LOGO Samson Grondin S.A. N°: BDC-2026-2647 97, chemin Moreau, 71247 Benard-la-Forêt Date signature: 22/03/2026 SIRET: 60063084571992 IBAN: FR3309443254343036322962671 Facturer à : Voisin SARL rue de Gilles, 86340 Merle SIRET: 78933613629136 Paiement à 30 jours. IBAN: FR3309443254343036322962671 Merci de votre confiance."
ocr_like_bdc_00101,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-6b61 Parent Jacquet S.A.S. Date signature: 22/03/2026 7, rue Ollivier, 35321 Valetteboeuf SIRET: 09049511584995 IBAN: FR4267479135342670605485279 Facturer à : Dos Santos SARL336, avenue Maryse Mary, 04242 Courtois SIRET: 88049546715994 Paiement à 30 jours. IBAN: FRA267479135342670605485279 Merci de votre confiance."
ocr_like_bdc_00102,bdc,v1,"LOGO Munoz Teixeira S.A. 666, boulevard Christiane Gauthier, 86973 Baron BO N D E CO M MAN D E SIRET: 75199949265696 N°: BDC-2o26-3280 IBAN: FR1983485107521411858843500 Date signature: 22/03/2026 Facturer à : Guyot 60, avenue William Albert, 09900 Morel-la-ForêtSIRET: 37425910009985 Paiement à 30 jours. IBAN: F198348510751411858843500 Merci de votre confiance."
ocr_like_bdc_00103,bdc,v1,"BON DE COMMANDE LOGO Bourdon Lebrun S.A.S. N°: BDC-2026-9302 98, rue Alexandria Boyer, 90313 Duval-sur-Laine Date signature: 22/03/2026 SIRT: 12520932539562 IBAN: FR6595684576448875402210018 Facturer à : Cordier 56, rue Thierry, 82505 Colin-sur-Mer SIRET: 31369425494664 Paiement à 30 jours. IBAN: FR6595684576448875402210018 Merci de votre confance."
ocr_like_bdc_00104,bdc,v1,"BON DE COMMANDE LOGO Germain N°: BDC-2026-7150 79, chemin Daniel Devaux, 63880 Buvet-sur-Faure Date signature: 22/03/2026 SIRET: 12801169109966 IBAN: FR3249614493629566429122067 Facturer à : Costa 509, avenue de Pichon, 74517 Meyer-sur-Mer SIRET: 00576029116454 Paiement à 30 jours. IBAN: FR3249614493629566429122067 Merci de votre confiance."
ocr_like_bdc_00105,bdc,v1,"LOGO Vincent Langlois et Fils 42, rue Bailly, 27745 Léger-les-Bains BO N D E CO M MAN D E SIRET: 84560380312355 N°: BDC-2026-7050 IBAN: FR6493271062301191927148803 Date signature: 22/03/2026 Facturer à : Barbe 70, rue Barthelemy, 27729 Sainte Franck SIRET: 47056845906644 Paiement à 30 jours. IBAN: FR6493271062301191927148803 Merci de votre confiance."
ocr_like_bdc_00106,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-3193 Brunet Moreno S.A.R.L. Date signature: 22/03/2026 951, rue Laurent Perrin, 05235 Colas SIRET: 22330918687563 IBAN: FR1757432878546814673320082 Facturer à : Moreau SARL 23, boulevard Regnier, 84615 Henryboeuf SIRET: 97217331863769 Paiement à 30 jours. IBAN: FR1757432878546814673320082 Merci de votre confiance."
ocr_like_bdc_00107,bdc,v1,"LOGO Andre 86, boulevard William Daniel, 86941 Renard- sur- Gauthier BO N D E CO M MAN D E SIRET: 48537016229320 N°: BDC-2026-4443 IBAN: FR5105862524602780724622412 Date signature: 22/03/2026 Facturer à : Fleury Duhamel S.A.S. 62, rue Lopez, 02508 Fernandes SIRET: 43938315631687 Paiement à 30 jours. IBAN: FR5105862524602780724622412 Merci de votre confiance."
ocr_like_bdc_00108,bdc,v1,"BON DE COMMANDE LOGO Leduc SARL N°: BDC-2026-4580 bouevard Guy Poulain, 83838 Martins Date signature: 22/03/2026 SIRET: 38316180100805 IBAN: FR252055766959/973532348328 Facturer à : Meunier 80, boulevard de Andre, 58835 Nguyen SIRT: 64603516712897 Paiement à 30 jours. IBAN: FR2520557669597973532348328 Merci de votre confiance."
ocr_like_bdc_00109,bdc,v1,"BON DE COMMANDE Los0 N°: BDC-2026-5146 Allard SARL Date signature: 22/03/2026 GO, bulevard de Barre, 26620 Gaudin SIRET: 78603418657704 IBAN: FR4937705187009646491333516 Facturer : Lefebvre 27, boulevard de David, 74849 Pires-sur-B1in SIRET: 04523724116444 Paiement à 30 jours. IBAN: FRA937705187009646491333516 Merci de votre confiance."
ocr_like_bdc_00110,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-4647 Martel Chauveau S.A.R.L. Date signature: 22/03/2026 7, chemin Schmitt, 93875 Pottier SIRET: 910635740s7471 IBAN: FR1514804043338885269353562 Facturer à : Picard Baron SARL 5, rue de Teixeira, 09701 Ledoux-les-Bains SIRET: 36454482184289 Paiement à 30 jours. IBAN: FR1514804043338885269353562 Merci de v0tre confiance."
ocr_like_bdc_00111,bdc,v1,"BON DE COMMANDE LOGO Noël S.A.R.L. N°: BDC-2026-5636 44, chemin Gonzalez, 44480 Saint Benjaminnec Date s i g n a t u r e: 22/03/2026 SIRET: 44495875470821 IBAN: FR8606562975452660348873296 Facturer à : Lucas 3, rue Pierre Huet, 39752 Toussaint SIRET:83849471789245 Paiement à 30 jours. IBAN: FR8606562975452660348873296 Merci de votre onfiance."
ocr_like_bdc_00112,bdc,v1,"BON
DE COMMANDE -060 N°: BDC-2026-3343 Marion S.A.S. Date signature: 07/03/2026 boulevard Loiseau, 94297 Sainte Loui5edan SIRET: 66661334891336 IBAN: FR2763561389926297814845739 Facturer à : Coulon S.A.S. 3, rue de Schmitt, 55990 PicardBourg SIRET: 56427090858306 Paiement à
30 jours. IBAN: FR27635613899262978 14845739 Merci de votre confiance."
ocr_like_bdc_00113,bdc,v1,"LOGO Gimenez 5, rue Valentin, 7298 ColasBourg B O N D E CO M MAN D E SIRET: 260294 1066963l N°: BDC-2026-9302 IBAN: FR7124219547348903219277565 Date signature: 07/03/2026 Facturer à : Costa rue de Clément, 94504 Jacquet SIRET: 34935955754589 Paiement à 30 jours. IBAN: FR7124219547348903219277565 Merci de votre confiance."
ocr_like_bdc_00114,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-1134 Pelletier Date signature: 22/03/2026 207, avenue de Allard, 58100 Bonnin SIRET: 68492148809443 IBAN: FR4178462729204277188200133 Facturer à : Legendre Munoz et Fils 552, avene Maury, 53471 Rivière-sur-Mer SIRET: 12l55906611073 Paiement à 30 jours. IBAN: FR4178462729204277188200133 Merci de votre confiance."
ocr_like_bdc_00115,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-2809 Dubois Date signature: 22/03/2026 46, chemin de Lacombe, 97665 Lebon SIRET: 62716380915793 IBAN: FR6835520315771887453955073 Facturer à : Foucher 167, rue Morel, 18101 Mullernec SIRET: 31395771454963 Paiement à 30 jours. IBAN:
FR683552031577188745355073 Merci de votre c0nfiance."
ocr_like_bdc_00116,bdc,v1,"LOGO Sauvage Diallo S.A.R.L. rue de Guyon, 97240 Buisson-la-Forêt
BO N D E CO M MAN D
 E SIRET: 08252448478922 N°: BDC-2026-5751 IBAN: FR3071392050433864818950830 Date
signature: 22/03/2026 Facturer à : Meyer SA 84, chemin Fontaine, 84696 Martinsnec SIRET: 51144234915915 Paiement à 30 jours. IBAN: FR30713920504338648 
18950830 Merci
 de votre confiance."
ocr_like_bdc_00117,bdc,v1,"BON DE COMMANDE 1060 N°: BDC-2026-4337 Samson Date 5ignature: 22/03/2026 rue Gu David, 18853 Fleury SIRET: 86266177486888 IBAN: FR6003684538114253437453437 Facturer à : Cousin 58, chemin Blanchard, 66694 Marques SIRET: 5588073697085 Paiement à 30 jours. IBAN: FR6003684538114253437453437 Merci de votre confiance."
ocr_like_bdc_00118,bdc,v1,"LOGO Raynaud 63, rue Capucine Lecoq, 79387 Perrin BO N D E CO M MAN D E SIRET: 98101494000001 N°: BDC-2026-8599 IBAN: FR6014891448591207797404628 Date signature: 22/03/2026 Facturer à : Lecoq 70, boulevard de Garcia, 48836 Sainte Martine SIRET: 51161529623180 Paiement à 30 jours. IBAN: FR6014891448591207797404628 Merci de votre confiance."
ocr_like_bdc_00119,bdc,v1,"BON DE COMMANDE -060 N°: BDC-2026-5587 Gilbert Wagner et Fils Date
signature: 22/03/2026 2, rue Tesier, 32202 Hamel SIRET: 36820961857215 IBAN: FR9471673711523522808020884 Facturer à : Dupont S.A. 9, boulevard Henriette Jacquot, 55333 Navarro SIRET: 58898571906594 Paiement à 30 jours. IBAN: FR9471673711523522808020884 Merci de votre confiance."
